Prefecture,City,District,Name,Population,Capacity,Updated,Notes,Source,LatLng,Color
宮城県,本吉郡南三陸町,志津川蒲の沢190-1,いこいの海あらと,389,,3月20日 13:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.678319,141.481052",measle_blue
宮城県,本吉郡南三陸町,戸倉地区,クリーンセンター,18,,3月20日 13:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.653706,141.437210",measle_turquoise
宮城県,本吉郡南三陸町,戸倉地区,水戸部在郷,99,,3月20日 13:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.640522,141.452744",measle_turquoise
宮城県,本吉郡南三陸町,戸倉地区,藤浜,60,,3月20日 13:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,,measle_turquoise
宮城県,本吉郡南三陸町,戸倉地区,長清水荘,80,,3月20日 13:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,,measle_turquoise
宮城県,本吉郡南三陸町,歌津,つつじ苑,250,,3月20日 13:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,,measle_blue
宮城県,本吉郡南三陸町,歌津,平成の森,400,,4月2日 2:26,寝たきりの老人もいます。老人40人ぐらい。,,,measle_blue
宮城県,本吉郡南三陸町,歌津,民家,,,3月19日 14:51,,,,measle_yellow
宮城県,本吉郡南三陸町,歌津地区,大磯カネ,70,,3月20日 13:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,,measle_turquoise
宮城県,本吉郡南三陸町,歌津地区,港親義会館,35,,3月20日 13:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,,measle_turquoise
宮城県,本吉郡南三陸町,歌津地区,老人福祉センター,140,,3月20日 13:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,,measle_turquoise
宮城県,本吉郡南三陸町,歌津字馬場85-2,馬場中山生活センター,120,,3月21日 22:25,たくさんのお年寄りと子供がいます。物資が足りてないです。食べ物、飲み物、薬、灯油、生活用品、とにかく何でも早く届けて下さい。狭い中に120人も避難しています。お年寄りや子供の体も限界かもしれません。医師も行ってくれたら助かります。,,,measle_turquoise
宮城県,本吉郡南三陸町,泊浜,泊浜,540,,3月20日 13:00,,宮城県 市町村別避難所・避難者リスト,"38.701103,141.560013",measle_blue
宮城県,本吉郡南三陸町,滝浜,滝浜 寺,150,,3月20日 13:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.633871,141.490911",measle_turquoise
宮城県,本吉郡南三陸町,石浜,石浜集会所,40,,3月20日 13:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.731491,141.560719",measle_turquoise
宮城県,本吉郡南三陸町,砂浜,民家,17,,3月21日 6:04,水、燃料、食糧不足のため倒れた人が出ているとのこと,,,measle_turquoise
宮城県,本吉郡南三陸町,細浦,細浦佐藤住建,150,,3月20日 13:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.695062,141.497558",measle_turquoise
宮城県,東松山市,矢本町,民家,5,,3月19日 23:47,,,,measle_turquoise
宮城県,東松島市,,上町学供,84,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,,measle_turquoise
宮城県,東松島市,,中下地区センター,55,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.387253,141.153381",measle_turquoise
宮城県,東松島市,,五味倉生活センター,23,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.437683,141.222351",measle_turquoise
宮城県,東松島市,,南浦学供,25,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,,measle_turquoise
宮城県,東松島市,,大塚地区センター,84,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.380825,141.129608",measle_turquoise
宮城県,東松島市,,定林寺（中下）,45,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.382576,141.151062",measle_turquoise
宮城県,東松島市,,小松学供,42,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,,measle_turquoise
宮城県,東松島市,,川下地区センター,50,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.408405,141.136169",measle_turquoise
宮城県,東松島市,,浅井地区センター,36,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.398209,141.146729",measle_turquoise
宮城県,東松島市,,牛網学供,207,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.394295,141.179276",measle_blue
宮城県,東松島市,,矢本西市民センター,46,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.422886,141.205460",measle_turquoise
宮城県,東松島市,,赤井地区体育館,128,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.433937,141.235458",measle_turquoise
宮城県,東松島市,,赤井市民センター,152,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.442345,141.231888",measle_turquoise
宮城県,東松島市,,農村婦人の家（谷地）,20,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.437531,141.215668",measle_turquoise
宮城県,東松島市,,野蒜小学校,12,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.375847,141.153152",measle_turquoise
宮城県,東松島市,,野蒜駅裏山（坂本）,66,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.374962,141.160309",measle_turquoise
宮城県,東松島市,,鳴瀬第一中学校,38,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.408543,141.151321",measle_turquoise
宮城県,東松島市,,鹿妻学供,27,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,,measle_turquoise
宮城県,東松島市,上下堤字仮又沢15-5,農村創作活動センター,42,,4月16日 0:00,0225-87-2918,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.411400,141.117645",measle_turquoise
宮城県,東松島市,大塩,さつき苑,33,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.439937,141.167876",measle_turquoise
宮城県,東松島市,大塩字中沢２６−１,大塩市民センター,205,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.441448,141.175293",measle_blue
宮城県,東松島市,小松字稔田６０−１,四季の里,27,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.433990,141.218674",measle_turquoise
宮城県,東松島市,小野字中之関６−２,はまなすの里（鳴瀬庁舎裏）,22,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.402137,141.165548",measle_turquoise
宮城県,東松島市,小野字新欠下３６,小野市民センター,202,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.400517,141.163620",measle_blue
宮城県,東松島市,矢本字大溜１−１,東松島市コミュニティセンター,228,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.427606,141.211437",measle_blue
宮城県,東松島市,矢本字立沼２６−２,立沼地区センター,43,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.410472,141.206660",measle_turquoise
宮城県,東松島市,西福田,西福田上地区センター,5,,4月16日 0:00,,東松島町ホームページ(4/18)より。http://www.city.higashimatsushima.miyagi.jp/cnt/ssaigai/bousai/jhinanjyo.html,"38.435067,141.127962",measle_turquoise
宮城県,柴田郡大河原町,字小島1-7,総合体育館,46,250,3月28日 15:00,,宮城県 市町村別避難所・避難者リスト,"38.064243,140.739365",measle_turquoise
宮城県,柴田郡柴田町,大字本船迫字上野４−１,太陽の村,68,,4月17日 18:00,,"山元町公式ホームページより
http://www.town.yamamoto.miyagi.jp/jishin/oojishin.html","38.075705,140.755915",measle_turquoise
宮城県,気仙沼市,,シルバー人材センター,14,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.903576,141.571304",measle_turquoise
宮城県,気仙沼市,,ホテル望洋,23,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.908390,141.579147",measle_turquoise
宮城県,気仙沼市,,介護老人保健施設リンデンバウムの杜,8,,4月12日 19:00,,気仙沼市ホームページ 避難所リスト（4/12）による。,"38.905663,141.549026",measle_turquoise
宮城県,気仙沼市,,小泉はまなすの丘,70,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.763565,141.499451",measle_turquoise
宮城県,気仙沼市,,市役所本庁舎（旧農林課・ワンテン子どもの部屋）,22,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.908070,141.570038",measle_turquoise
宮城県,気仙沼市,,市民会館,282,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.900894,141.572800",measle_blue
宮城県,気仙沼市,,新月中学校体育館,85,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.911781,141.543335",measle_turquoise
宮城県,気仙沼市,,本吉公民館,28,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.794136,141.501968",measle_turquoise
宮城県,気仙沼市,,条南中学校,15,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.890186,141.562180",measle_turquoise
宮城県,気仙沼市,,松岩公民館,235,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.879105,141.576340",measle_blue
宮城県,気仙沼市,,気仙沼市総合体育館,1100,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.881710,141.553726",measle_blue
宮城県,気仙沼市,,気仙沼高校 柔道場・剣道場ほか,280,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.894875,141.558075",measle_blue
宮城県,気仙沼市,,浄念寺,70,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.928993,141.586304",measle_turquoise
宮城県,気仙沼市,,盛岡市新庄浄水場,7,,4月12日 19:00,,気仙沼市ホームページ 避難所リスト（4/12）による。,,measle_turquoise
宮城県,気仙沼市,,階上小学校,66,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,,measle_turquoise
宮城県,気仙沼市,,面瀬中学校,350,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.863354,141.569824",measle_blue
宮城県,気仙沼市,327,九条小学校,38,,4月16日 19:00,TEL0226-22-6984,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.893963,141.553146",measle_turquoise
宮城県,気仙沼市,三ノ浜74-1,鶴ヶ浦生活文化センター,30,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.882900,141.608124",measle_turquoise
宮城県,気仙沼市,中山１１５−４,大島開発総合センター,98,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.847135,141.619681",measle_turquoise
宮城県,気仙沼市,二ノ浜83-2,浦島小学校,21,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.891552,141.601547",measle_turquoise
宮城県,気仙沼市,八日町２丁目２−２４,青龍寺,23,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.906593,141.571003",measle_turquoise
宮城県,気仙沼市,唐桑町,中井公民館,53,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,,measle_turquoise
宮城県,気仙沼市,唐桑町,唐桑・館老人憩いの家,2,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.948956,141.631470",measle_turquoise
宮城県,気仙沼市,唐桑町,小原木中学校,189,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.947052,141.631958",measle_turquoise
宮城県,気仙沼市,唐桑町,崎浜集会所,6,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.841755,141.619858",measle_turquoise
宮城県,気仙沼市,唐桑町,第一高松園,30,,4月16日 11:05,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.921127,141.635178",measle_turquoise
宮城県,気仙沼市,唐桑町,鮪立老人憩いの家,47,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.892216,141.639465",measle_turquoise
宮城県,気仙沼市,唐桑町明戸２０８−６,唐桑小学校,65,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.905456,141.646649",measle_turquoise
宮城県,気仙沼市,唐桑町石浜282-3,唐桑さんさん館,46,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.920878,141.637411",measle_turquoise
宮城県,気仙沼市,唐桑町馬場181-1,唐桑公民館・体育館,72,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,"38.903848,141.646935",measle_turquoise
宮城県,気仙沼市,唐桑町鮪立１６６−１,鮪立児童館,9,,4月16日 19:00,,気仙沼市ホームページ 避難所リスト（4/16）による。,,measle_turquoise
宮城県,気仙沼市,大峠山1-1,東陵高校,71,,4月12日 19:00,,気仙沼市ホームページ 避難所リスト（4/12）による。,"38.921189,141.592740",measle_turquoise
